video_id,title,publishedAt,channelTitle,tags
x6iU-w4Qr80,7 New AI Apps That Will TRANSFORM Your Life,2023-01-31T12:11:00Z,Shu Omi,"['Shu Omi', 'chat gpt', 'ai tools', 'open ai', 'open ai chat gpt', 'best ai tools', 'how to use ai', 'free ai tools', 'artificial intelligence', 'chatgpt explained', 'chat gpt app', 'productivity', 'apps', 'best apps', 'ai apps', 'best ai apps', 'mac', 'shu omi ai', 'napkin app', 'top ai apps', 'how to use chatgpt', 'new ai apps', 'new ai tools', 'ai video editor', 'ai writing apps', 'personal ai', 'personal ai shu omi', 'ai tools for writing', 'ai tools for content creation', 'ai tools better than chatgpt', 'notion ai']"
g62IgvS2wCQ,ถ้าตัวละครจาก Adventure Time เป็นคนจริงๆ #shorts #adventuretime #ai,2023-01-31T04:12:15Z,IIIS,
88BR4-RT8AE,I asked A.I. to write a hit song (It didn’t end well) #shorts,2023-01-30T23:22:12Z,Your Favorite Martian,"['youtube shorts', 'Yourfavoritemartian', 'your favorite martian', 'yfm', 'puff puff', 'A.i.', 'a.i. song', ""Gentleman's Ballad"", 'artificial intelligence']"
l1tWuZj0NBo,YOUR Job Will Be Replaced By AI…,2023-01-30T22:30:09Z,Proactive Investing,"['Shorts', 'AI', 'ChatGPT', 'Artificial Intelligence', 'Proactive Investing']"
2C55fvxzfHk,Letting AI decide what I eat in a day!,2023-01-30T21:50:32Z,Hailey Julia,"['ai', 'artificial intelligence', 'What I eat in a day', 'Letting AI choose what I eat', 'AI chooses what I eat', 'AI decides what I eat in a day!', 'challenge videos', 'Hailey Julia', 'vlogger', 'vlogs']"
gwJnWQ7k2Qw,Toasters in the future gonna be like - AI animation #stablediffusion #ebsynth #ai,2023-01-30T19:57:25Z,Oat Milk Quest,
sLxTBsQ9zYM,Has A.I. Discovered Alien Life?,2023-01-30T17:58:29Z,melodysheep,
W6x6c0i3AwI,J'ai Brisé 50 LOIS sur Minecraft !,2023-01-30T16:53:08Z,Unchained_Off,"['unchained', 'unchained_off', 'unchained off', 'unchained fortnite', 'fortnite unchained', 'fortnite', 'fortnite battle royale', 'gaming', 'gameplay', 'fortnite chapitre 4', 'fortnite mise à jour', 'vbucks', 'défilé de mode', 'minecraft', 'unchained minecraft', 'mc', 'fuze', 'troll minecraft', 'noob', 'noob minecraft', 'aventure', 'ninjax', 'minecraft mais', 'minecraft fr', 'minecraft but', 'cheat', 'cheat minecraft', 'tnt', 'tnt minecraft', 'mrbeast', 'mode', 'mode minecraft', 'brisé', 'loi', 'lois', 'mythe', 'mythe minecraft', 'lois minecraft', 'mod', ""J'ai Brisé 50 LOIS""]"
t7bCOqDZpJA,Marines Outsmart DARPA's Advanced AI,2023-01-29T20:34:26Z,The Fat Electrician,
U5zDd8_hggE,AI is about to ROCK the fitness industry 😳 #bodybuilding #fitness #ai #chatgpt #gym #shorts,2023-01-29T19:30:21Z,Sillz,
rnXgIMyG1K4,J'AI ACHETÉ LA FERRARI LA MOINS CHÈRE POSSIBLE ! (ne faites pas ça),2023-01-29T16:25:00Z,Amixem,"['amixem', 'humour', 'delire']"
2nCoZB6-lao,Open AI CEO Sam Altman | Chat GPT | #mangeshshinde #shorts,2023-01-29T14:30:01Z,Mangesh Shinde Shorts,
HwxIhZwVCpQ,Talking to MYSELF with AI is disturbing...,2023-01-29T00:13:18Z,Flamingo,"['roblox', 'flamingo', 'flamingo vlog', 'flamingo funny', 'chatbot funny', 'roblox chatbot']"
a-xGt-YvYys,The A.I. Episode (Chat GPT Takes Over The World) - JonTron,2023-01-28T23:04:56Z,JonTronShow,"['jontron', 'jontronshow', 'ai', 'artificial intelligence', 'chat gpt', 'chatgpt', 'openai', 'elon musk']"
qYQTRgGOZ1k,"Chat GPT AI Lyrics, Metal Vocals 🤘  #shorts #music #ai",2023-01-28T16:43:50Z,Brendon K Padjasek,"['Chat gpt', 'Ai', 'music', 'metal', 'hardcore', 'periphery', 'metal core', 'Gojira', 'Meshuggah', 'lamb of god', 'vocals', 'heavy']"
TydYCIqWF1s,This AI will replace your EYES - Nvidia Maxine,2023-01-28T16:24:49Z,TechBar,"['Nvidia Maxine', 'Artificial intelligence', 'Ai tool', 'Techbar', 'Tech bar', 'Sanchit shokeen', 'India', 'Hindi', 'Nvidia']"
ogz6vnSGBqg,J'ai PRANK ma copine avec DISNEYLAND !,2023-01-28T11:00:35Z,Jeanfils,"['DISNEYLAND', 'Disney land paris', 'prank']"
Z1idsMg6Ywk,"Sơn Tùng - Mono, ai mới là GU CỦA GÁI XINH? | CL TV #shorts",2023-01-28T11:00:22Z,CL TV,"['cl team', 'the cl team', 'võ huy cl team', 'tik tok cl team', 'cl team tiktok', 'cl team quá khứ', 'cơm chó cl team', 'gay talk cl team', 'cl team official', 'cl team tik tok pov', 'cl team ảnh hồi xưa', 'drunk talk cl team', 'quá khứ của cl team', 'cl team vua trò chơi', 'choco võ huy cl team', 'clteam', 'cl', 'fifa 23 ultimate team', 'clmiami', 'ucl', 'clip', 'cloud', 'champions league', 'peter thiên phú', 'premier league', 'beauty blogger', ""j'perds du temps"", 'saudi pro league', 'ronaldos new clubs']"
3EbaLjeVge4,FREE AI Image Upscaler | Turn Anime / Manga / IRL Images to 4K | (Easy Setup),2023-01-28T01:02:02Z,Dubufy,"['#ai', '#chatgpt', '#upscale', '#anime', '#manga']"
VEV4RfmXI50,Metro Boomin speaks on AI beats!😳 - #producergrind,2023-01-28T00:43:50Z,ProducerGrind Clips,
jXx5bUBGaxo,WATCH: AI is Changing the Future of Design,2023-01-27T18:00:27Z,The Angry Designer Podcast for Graphic Designers,"['digital', 'design', 'designers', 'art', 'artists', 'ui', 'ux', 'graphics', 'video', 'editing', 'photo', 'photoshop', 'adobe', 'illustrator', 'premiere', 'premiere pro', 'lightroom', 'marketing', 'tips', 'tricks', 'web', 'stills', 'brochures', 'prints', 'fonts', 'angry designers', 'podcast']"
5_hpKaKbIoM,LA DERNIÈRE FOIS QUE J'AI ... (avec mes frères et ma soeur !!),2023-01-27T17:21:39Z,Léya,
yLFmW3AKcl4,Abandoned Super Cars - Trending this week on #midjourney AI Art - Ferrari Rolls-Royce Bugatti Pagani,2023-01-27T17:00:49Z,Zachary Tiger,"['Midjourney', 'Dall-E', 'Stable Diffusion', 'Trending', 'Open AI', 'AI', 'Art', 'Style', 'Aesthetic', 'cool', 'interesting', 'fasincating', 'mind-blowing', 'generative', 'visuals', 'reels', 'shorts', 'animation', 'super', 'artifical intelligence', 'artist', 'Ferrari', 'Rolls-Royce', 'Mercedes', 'Exelero', 'Pagani', 'Sweptail', 'Zonda', 'Centodieci', 'Bugatti', 'Koenigsegg', 'CCXR', 'Trevita', 'Pininfarina', 'Sergio', 'McLaren', 'Lamborghini', 'Solus', 'Sian', 'Car', 'luxury', 'abandoned', 'overgrown', 'dystopian', 'post-apocalyptic', 'expensive']"
ux2nbOg-Zn8,Paal Dabba - Ai Ai Ai | ft. Vengaya Isaac Perumal (Official Music Video),2023-01-27T13:00:42Z,Paal Dabba,
w5TyzWRKsYQ,J'ai mal,2023-01-26T23:01:00Z,Aya Nakamura - Topic,"['Aya Nakamura', 'DNK', ""J'ai mal""]"
GaAvuWRjXVs,Metal AI Lyrics using Chat GPT 🧐 #shorts #music #ai,2023-01-26T21:53:08Z,Brendon K Padjasek,"['Chat GPT', 'ChatGPT', 'ai', 'music', 'lyrics', 'vocals']"
smaSQnAcTAQ,Eminem - Slim Shady is Alive [2023] (AI),2023-01-26T20:50:08Z,Hip Hop Intelligence,"['eminem', 'slim shady', 'ai', 'ai rap', 'rapper', 'rapping', 'rap', 'rappers', 'hiphop', 'hip hop', 'artificial intelligence']"
6kayotqSxiw,Can an AI make an Undertale quiz?,2023-01-26T19:30:00Z,CiblesGD,"['undertale', 'under', 'tale', 'delta', 'rune', 'deltarune', 'ai', 'ai funny', 'openai', 'chatgpt', 'toby fox', 'sans', 'papyrus', 'gaster', 'w.d gaster', 'inferkit', 'ai undertale', 'ai rewrites undertale', 'rewrite undertale', 'i let an ai rewrite undertale', 'what if an ai rewrites undertale?', 'undertale ai', 'ai dungeon', 'spamton', 'spamton neo', 'undertale quiz']"
WPxaS4FQb5M,J'ai troll un Noob avec les Mods les plus Chelou de Minecraft..,2023-01-26T17:00:25Z,Ninjaxx,"['minecraft', 'minecraft ninjaxx', 'ninjaxx', 'ninjax']"
Y1mnaE9FKYU,My name Drago #shorts #AI Generated Animation,2023-01-26T16:00:18Z,Overclockwise,"['#shorts', 'music video', 'Drago', 'Rocky 4', 'edit', 'My name Draga']"
X-ES8wXRWCI,90 Seconds to Midnight #technology #artificialintelligence #ai,2023-01-26T15:59:46Z,Thomas Mulligan,
VfhM777h4o4,A Day in the Life of an AI Engineer,2023-01-26T15:26:29Z,Nicolai Nielsen,"['a day in the life', 'a day in the life of a software engineer', 'software engineer', 'ai engineer', 'ml engineer', 'dl engineer', 'day in the life of an ai engineer', 'day in the life of a computer vision engineer', 'computer vision', 'ai daily routine', 'computer vision daily routine', 'my daily routine', 'Ai and workout', 'work and gym', 'a day in my life', 'day in my life nicolai nielsen', 'what i do in a day', 'what is an ai engineer', 'what is a computer vision engineer', 'what is a software engineer', 'ai', 'ml']"
yskCQ_2JkmI,ALBANIA in Warhammer 40k #ai #warhammer40k,2023-01-26T08:06:11Z,whappa,"['Albania', 'army', 'warhammer', '40k', 'warhammer 40k', 'ai', 'midjourney', 'fun', 'gaming', 'gamers', 'game', 'gameplay', 'tabletop', 'europe', 'euro', 'albanian']"
Fwa3NbEdhQw,Seriously what can AI do more - AI imagery Joe Rogan and Marc Andreessen #joerogan #podcast #shorts,2023-01-25T21:25:00Z,URealizationDose,
tWXYAiI2bBo,Je l’ai TROLL avec des MOBS qui N’EXISTENT PAS !,2023-01-25T13:28:25Z,BriceBBrice,"['fortnite', 'fortnite battle royale', 'fortnite fr', 'video fortnite', 'minecraft', 'video minecraft', 'drole', 'video drole', 'prank minecraft', 'unchained', 'unchained bricebbrice', 'minecraft unchained', 'bricebbrice minecraft', 'prank bricebbrice', 'prank unchained', 'troll', 'troll minecraft', 'blague', 'blague minecraft', 'défi', 'défi minecraft', 'impossible', 'impossible minecraft', 'challenge minecraft', 'impossible challenge', 'Minecraft FR', 'tuto minecraft']"
4KffbPc2Iw4,Chat GPT & The Economic Impact of AI #chatgpt #ai #economics,2023-01-25T13:00:05Z,Economics Explained,"['economics', 'economics explained']"
WBc5vlOUBpA,Ek Zamanay Kay Baad Ai Hai Sham E Gham | Qawali | Nusrat Fateh Ali Khan,2023-01-25T12:35:00Z,Nusrat Fateh  Ali Khan,['Ek Zamanay Kay Baad Ai Hai Sham E Gham | Qawali | Nusrat Fateh Ali Khan']
aqgC9DHieb8,[#티전드] AI 기술로 다시 가족들을 만날 수 있다면..😢 너무 듣고 싶었던 응삼이 故 박윤배의 목소리로 전원일기 식구들과 대화를 나누다 | #회장님네사람들,2023-01-25T12:00:01Z,tvN D ENT,"['diggle', 'tvN', 'tvN d ent', 'tvNSTORY', '김수미', '김수미 간장게장', '김수미 김치', '김수미 나이', '김수미 레전드', '김수미 연기', '김수미 요리', '김수미 장동민', '김수미 탁재훈', '김용건', '김용건 나이', '김용건 아내', '김용건 아들', '김용건 연기', '김용건 자식', '김용건 하정우', '박윤배', '안방극장', '이계인', '이계인 나이', '이계인 라디오스타', '이계인 레전드', '이계인 연기', '이계인 지상렬', '이계인 해피투게더', '전원일기', '전원일기 다시보기', '전원일기 배우', '티비엔레전드', '티전드', '회장님네 사람들', '회장님네 사람들 전원일기', '회장님네사람들', '회장님네사람들 3회', '회장님네사람들 김수미', '회장님네사람들 김용건', '회장님네사람들 이계인', '회장님네사람들 전원일기']"
FFWZoKmP6sE,Mi-Ai Furat Sufletul,2023-01-25T06:19:28Z,CEZAR - Topic,"['CEZAR', 'Mi-Ai Furat Sufletul']"
CKy6CTEiY_U,Will Ai replace Programmers? Here is my take.,2023-01-25T00:38:05Z,Clever Programmer,"['cleverprogrammer', 'programming', 'developer', 'javascript', 'web development', 'coding', 'programmer', 'software developer', 'software development', 'react js', 'tutorial']"
9oRIUgTIT-U,Alina Eremia x Mario Fresh - Ai Fost | Official Video,2023-01-24T16:00:04Z,Alina Eremia,"['alina eremia', 'ai fost', 'mario fresh', 'alina eremia ai fost', 'mario fresh ai fost', 'alina eremia mario fresh', 'alina eremia mario fresh ai fost', 'ai fost official video', '2023', 'global records', 'Alina Eremia x Mario Fresh - Ai Fost | Official Video']"
Z8omJ59hNfY,real eyes realize AI lies,2023-01-23T22:11:18Z,Fireship,"['webdev', 'app development', 'lesson', 'tutorial']"
QtQT3hEN6rI,J’ai fais la save de ma CARRIÈRE sur SideSwipe 😱 #d7rl #rocketleague #rlss,2023-01-23T18:17:53Z,D4WS7N - VOD,
JsEfjK-0e_0,Velma has a panic attack but with ai images #meatcanyon #aiart #velma #scoobydoo #ai #daphe,2023-01-23T17:52:03Z,Roko B.,
pEsCepRmkNg,This AI Tool Brings Your Old Photos To Life 😲 (Deep Nostalgia) #shorts,2023-01-31T20:30:07Z,Nolan Knows,"['deep nostalgia', 'my heritage', 'artificial intelligence', 'ai', 'deep nostalgia app', 'deep nostalgia photos']"
Npoy2N8_oiA,AI is a powerful tool that can help you connect with your audience #AI #artificialintelligence,2023-01-31T16:00:11Z,David Greenspan,
vy1m5ViwvOM,Can AI Beat Me In Drumming?,2023-01-31T14:57:46Z,Drum Beats Online,"['I Challenged AI To A Drum-Off', 'drums', 'drumming', 'drummer', 'music', 'drum', 'rock music', 'drum beats online', 'drum lessons', 'drum tutorials', 'guitar', 'bass', 'piano', 'singing', 'band', 'rock band', 'I prevail', 'ai', 'chat gpt', 'open ai', 'drum-off', 'drum off', 'music battle', 'battle of the bands']"
KaZwYWLw8ys,Attack on Titan OP 7 [The Rumbling] cover by Ai Mori ft.@AlexTerrible,2023-01-31T14:38:58Z,Ai Mori,"['рок', 'кавер', 'ai mori', 'ай мори', 'атака титанов', 'атака титанов опенинг', 'атака титанов кавер на русском', 'attack on titan', 'attack on titan ost', 'attack on titan opening', 'attack on titan opening cover', 'rumbling attack on titan', 'rubmling cover', 'rumling на русском', 'атака на титанов', 'атака титанов опенинг на русском', 'attack on titan ending', 'anime opening', 'anime ost cover', 'best anime openings', 'dead inside', 'anime', 'opening', 'attack on titan ost cover', 'rumbling rus cover', 'атака титанов 1', 'rock']"
zVjlkPmQWT8,A Time of Deep Philosophical Exasperation — David Foster Wallace [AI],2023-01-31T13:25:10Z,Leonardo Fernandez,
qSIYeaebmhI,Ai Papai Macetei - Anitta feat. Mc Danny | Alvin e os Esquilos,2023-01-31T13:15:02Z,Alvinnn & Cia,
x6iU-w4Qr80,7 New AI Apps That Will TRANSFORM Your Life,2023-01-31T12:11:00Z,Shu Omi,"['Shu Omi', 'chat gpt', 'ai tools', 'open ai', 'open ai chat gpt', 'best ai tools', 'how to use ai', 'free ai tools', 'artificial intelligence', 'chatgpt explained', 'chat gpt app', 'productivity', 'apps', 'best apps', 'ai apps', 'best ai apps', 'mac', 'shu omi ai', 'napkin app', 'top ai apps', 'how to use chatgpt', 'new ai apps', 'new ai tools', 'ai video editor', 'ai writing apps', 'personal ai', 'personal ai shu omi', 'ai tools for writing', 'ai tools for content creation', 'ai tools better than chatgpt', 'notion ai']"
g62IgvS2wCQ,ถ้าตัวละครจาก Adventure Time เป็นคนจริงๆ #shorts #adventuretime #ai,2023-01-31T04:12:15Z,IIIS,
88BR4-RT8AE,I asked A.I. to write a hit song (It didn’t end well) #shorts,2023-01-30T23:22:12Z,Your Favorite Martian,"['youtube shorts', 'Yourfavoritemartian', 'your favorite martian', 'yfm', 'puff puff', 'A.i.', 'a.i. song', ""Gentleman's Ballad"", 'artificial intelligence']"
l1tWuZj0NBo,YOUR Job Will Be Replaced By AI…,2023-01-30T22:30:09Z,Proactive Investing,"['Shorts', 'AI', 'ChatGPT', 'Artificial Intelligence', 'Proactive Investing']"
2C55fvxzfHk,Letting AI decide what I eat in a day!,2023-01-30T21:50:32Z,Hailey Julia,"['ai', 'artificial intelligence', 'What I eat in a day', 'Letting AI choose what I eat', 'AI chooses what I eat', 'AI decides what I eat in a day!', 'challenge videos', 'Hailey Julia', 'vlogger', 'vlogs']"
gwJnWQ7k2Qw,Toasters in the future gonna be like - AI animation #stablediffusion #ebsynth #ai,2023-01-30T19:57:25Z,Oat Milk Quest,
sLxTBsQ9zYM,Has A.I. Discovered Alien Life?,2023-01-30T17:58:29Z,melodysheep,
W6x6c0i3AwI,J'ai Brisé 50 LOIS sur Minecraft !,2023-01-30T16:53:08Z,Unchained_Off,"['unchained', 'unchained_off', 'unchained off', 'unchained fortnite', 'fortnite unchained', 'fortnite', 'fortnite battle royale', 'gaming', 'gameplay', 'fortnite chapitre 4', 'fortnite mise à jour', 'vbucks', 'défilé de mode', 'minecraft', 'unchained minecraft', 'mc', 'fuze', 'troll minecraft', 'noob', 'noob minecraft', 'aventure', 'ninjax', 'minecraft mais', 'minecraft fr', 'minecraft but', 'cheat', 'cheat minecraft', 'tnt', 'tnt minecraft', 'mrbeast', 'mode', 'mode minecraft', 'brisé', 'loi', 'lois', 'mythe', 'mythe minecraft', 'lois minecraft', 'mod', ""J'ai Brisé 50 LOIS""]"
t7bCOqDZpJA,Marines Outsmart DARPA's Advanced AI,2023-01-29T20:34:26Z,The Fat Electrician,
U5zDd8_hggE,AI is about to ROCK the fitness industry 😳 #bodybuilding #fitness #ai #chatgpt #gym #shorts,2023-01-29T19:30:21Z,Sillz,
rnXgIMyG1K4,J'AI ACHETÉ LA FERRARI LA MOINS CHÈRE POSSIBLE ! (ne faites pas ça),2023-01-29T16:25:00Z,Amixem,"['amixem', 'humour', 'delire']"
2nCoZB6-lao,Open AI CEO Sam Altman | Chat GPT | #mangeshshinde #shorts,2023-01-29T14:30:01Z,Mangesh Shinde Shorts,
HwxIhZwVCpQ,Talking to MYSELF with AI is disturbing...,2023-01-29T00:13:18Z,Flamingo,"['roblox', 'flamingo', 'flamingo vlog', 'flamingo funny', 'chatbot funny', 'roblox chatbot']"
a-xGt-YvYys,The A.I. Episode (Chat GPT Takes Over The World) - JonTron,2023-01-28T23:04:56Z,JonTronShow,"['jontron', 'jontronshow', 'ai', 'artificial intelligence', 'chat gpt', 'chatgpt', 'openai', 'elon musk']"
qYQTRgGOZ1k,"Chat GPT AI Lyrics, Metal Vocals 🤘  #shorts #music #ai",2023-01-28T16:43:50Z,Brendon K Padjasek,"['Chat gpt', 'Ai', 'music', 'metal', 'hardcore', 'periphery', 'metal core', 'Gojira', 'Meshuggah', 'lamb of god', 'vocals', 'heavy']"
TydYCIqWF1s,This AI will replace your EYES - Nvidia Maxine,2023-01-28T16:24:49Z,TechBar,"['Nvidia Maxine', 'Artificial intelligence', 'Ai tool', 'Techbar', 'Tech bar', 'Sanchit shokeen', 'India', 'Hindi', 'Nvidia']"
ogz6vnSGBqg,J'ai PRANK ma copine avec DISNEYLAND !,2023-01-28T11:00:35Z,Jeanfils,"['DISNEYLAND', 'Disney land paris', 'prank']"
Z1idsMg6Ywk,"Sơn Tùng - Mono, ai mới là GU CỦA GÁI XINH? | CL TV #shorts",2023-01-28T11:00:22Z,CL TV,"['cl team', 'the cl team', 'võ huy cl team', 'tik tok cl team', 'cl team tiktok', 'cl team quá khứ', 'cơm chó cl team', 'gay talk cl team', 'cl team official', 'cl team tik tok pov', 'cl team ảnh hồi xưa', 'drunk talk cl team', 'quá khứ của cl team', 'cl team vua trò chơi', 'choco võ huy cl team', 'clteam', 'cl', 'fifa 23 ultimate team', 'clmiami', 'ucl', 'clip', 'cloud', 'champions league', 'peter thiên phú', 'premier league', 'beauty blogger', ""j'perds du temps"", 'saudi pro league', 'ronaldos new clubs']"
3EbaLjeVge4,FREE AI Image Upscaler | Turn Anime / Manga / IRL Images to 4K | (Easy Setup),2023-01-28T01:02:02Z,Dubufy,"['#ai', '#chatgpt', '#upscale', '#anime', '#manga']"
VEV4RfmXI50,Metro Boomin speaks on AI beats!😳 - #producergrind,2023-01-28T00:43:50Z,ProducerGrind Clips,
jXx5bUBGaxo,WATCH: AI is Changing the Future of Design,2023-01-27T18:00:27Z,The Angry Designer Podcast for Graphic Designers,"['digital', 'design', 'designers', 'art', 'artists', 'ui', 'ux', 'graphics', 'video', 'editing', 'photo', 'photoshop', 'adobe', 'illustrator', 'premiere', 'premiere pro', 'lightroom', 'marketing', 'tips', 'tricks', 'web', 'stills', 'brochures', 'prints', 'fonts', 'angry designers', 'podcast']"
5_hpKaKbIoM,LA DERNIÈRE FOIS QUE J'AI ... (avec mes frères et ma soeur !!),2023-01-27T17:21:39Z,Léya,
yLFmW3AKcl4,Abandoned Super Cars - Trending this week on #midjourney AI Art - Ferrari Rolls-Royce Bugatti Pagani,2023-01-27T17:00:49Z,Zachary Tiger,"['Midjourney', 'Dall-E', 'Stable Diffusion', 'Trending', 'Open AI', 'AI', 'Art', 'Style', 'Aesthetic', 'cool', 'interesting', 'fasincating', 'mind-blowing', 'generative', 'visuals', 'reels', 'shorts', 'animation', 'super', 'artifical intelligence', 'artist', 'Ferrari', 'Rolls-Royce', 'Mercedes', 'Exelero', 'Pagani', 'Sweptail', 'Zonda', 'Centodieci', 'Bugatti', 'Koenigsegg', 'CCXR', 'Trevita', 'Pininfarina', 'Sergio', 'McLaren', 'Lamborghini', 'Solus', 'Sian', 'Car', 'luxury', 'abandoned', 'overgrown', 'dystopian', 'post-apocalyptic', 'expensive']"
